Movie Title,Weather,Time,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
Movie 6943,801,21.52,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 6944,615,2.61,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 6945,200,12.36,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
Movie 6946,201,1.6,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
Movie 6947,201,20.31,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 6948,751,8.16,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 6949,762,23.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 6950,232,12.69,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Movie 6951,313,0.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie 6952,616,16.38,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 6953,616,19.71,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 6954,801,11.72,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 6955,311,11.89,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 6956,711,6.82,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 6957,221,10.5,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Movie 6958,202,18.08,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0
Movie 6959,321,2.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie 6960,503,12.85,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 6961,231,6.92,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
Movie 6962,600,3.38,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 6963,601,23.84,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 6964,212,15.51,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
Movie 6965,616,10.89,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 6966,804,6.32,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 6967,721,15.16,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 6968,522,9.36,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 6969,761,23.25,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 6970,230,20.11,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0
Movie 6971,504,21.38,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 6972,231,16.35,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Movie 6973,201,13.46,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
Movie 6974,211,23.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Movie 6975,301,15.34,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 6976,751,21.03,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 6977,311,14.49,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 6978,621,5.49,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 6979,602,16.6,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 6980,200,13.31,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
Movie 6981,230,10.97,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0
Movie 6982,311,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 6983,211,10.27,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Movie 6984,232,22.16,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 6985,404,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 6986,711,23.65,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 6987,501,8.66,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 6988,231,21.83,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0
Movie 6989,781,10.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 6990,211,15.62,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
Movie 6991,202,3.72,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 6992,232,23.56,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 6993,200,7.44,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Movie 6994,781,13.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 6995,616,19.86,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 6996,761,1.89,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 6997,502,5.51,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 6998,751,3.47,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 6999,212,14.26,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
Movie 7000,202,4.27,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 7001,310,10.62,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7002,310,10.04,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7003,313,17.21,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 7004,781,17.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7005,731,22.01,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 7006,711,4.87,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 7007,761,18.81,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 7008,311,19.58,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7009,321,16.85,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 7010,500,7.98,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 7011,301,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7012,600,1.66,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7013,200,3.63,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
Movie 7014,701,9.62,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 7015,800,19.2,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 7016,502,21.62,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7017,201,3.02,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
Movie 7018,202,19.38,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0
Movie 7019,611,20.58,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 7020,721,13.15,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 7021,313,20.03,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7022,501,14.66,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 7023,800,19.26,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 7024,210,0.78,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
Movie 7025,511,13.78,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 7026,502,7.83,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 7027,211,4.28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Movie 7028,762,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7029,771,17.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7030,800,14.64,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7031,300,12.52,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7032,721,16.25,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 7033,511,2.26,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 7034,611,22.21,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7035,611,14.3,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7036,230,1.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Movie 7037,522,4.44,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 7038,300,22.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7039,613,3.46,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7040,521,22.72,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 7041,804,2.44,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 7042,711,5.11,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 7043,616,2.36,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7044,202,6.9,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
Movie 7045,314,23.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie 7046,800,5.17,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7047,801,10.72,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 7048,611,14.75,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7049,801,16.81,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 7050,771,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7051,761,23.97,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 7052,311,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7053,311,16.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7054,212,7.29,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0
Movie 7055,602,8.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7056,502,10.16,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 7057,311,21.88,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7058,210,9.31,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0
Movie 7059,741,13.56,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 7060,202,14.83,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Movie 7061,300,10.92,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7062,211,19.35,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7063,600,13.11,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7064,721,0.61,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 7065,232,15.64,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Movie 7066,212,17.02,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
Movie 7067,500,18.39,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7068,504,17.76,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 7069,602,17.66,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7070,531,8.62,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
Movie 7071,762,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7072,731,14.85,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 7073,500,22.23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 7074,202,20.9,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0
Movie 7075,310,8.14,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7076,600,8.72,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7077,201,8.98,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Movie 7078,800,8.11,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7079,221,12.24,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
Movie 7080,762,10.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7081,521,23.43,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 7082,302,22.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7083,602,21.63,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 7084,314,17.44,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 7085,504,23.48,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 7086,311,12.95,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7087,200,10.45,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Movie 7088,202,17.19,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Movie 7089,781,23.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7090,731,10.94,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 7091,751,4.91,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 7092,301,17.36,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7093,301,10.11,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7094,612,11.77,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7095,404,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7096,613,4.63,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7097,321,13.8,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 7098,302,11.08,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7099,622,4.84,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7100,531,1.12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Movie 7101,202,23.74,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 7102,201,21.05,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7103,771,21.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7104,771,6.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7105,800,8.88,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7106,522,1.31,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 7107,803,6.12,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 7108,620,11.92,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7109,620,0.01,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7110,613,0.66,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7111,802,10.13,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 7112,804,2.08,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 7113,212,13.72,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
Movie 7114,311,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7115,230,11.08,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0
Movie 7116,616,14.4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7117,404,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7118,202,21.32,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0
Movie 7119,212,19.38,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0
Movie 7120,313,7.1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Movie 7121,521,6.13,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 7122,804,5.41,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 7123,600,2.31,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7124,804,10.37,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 7125,231,1.03,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 7126,230,18.92,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0
Movie 7127,522,13.55,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 7128,522,19.42,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7129,612,4.11,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7130,601,3.67,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7131,602,15.31,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7132,230,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Movie 7133,314,1.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie 7134,615,17.4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7135,620,13.68,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7136,711,20.86,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 7137,620,18.42,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 7138,801,16.72,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 7139,800,22.05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7140,300,7.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7141,500,22.15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 7142,771,7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7143,612,2.12,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7144,312,11.9,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7145,321,2.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie 7146,311,13.98,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7147,211,18.75,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7148,802,11.78,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 7149,310,23.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7150,300,10.39,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7151,761,13.31,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 7152,602,19.85,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 7153,200,11.45,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Movie 7154,201,9.29,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Movie 7155,801,9.97,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 7156,211,4.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Movie 7157,601,11.41,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7158,762,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7159,804,14.43,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 7160,232,13.25,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Movie 7161,616,6.84,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7162,781,12.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7163,230,11.74,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0
Movie 7164,615,7.92,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7165,502,21.31,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7166,803,17.73,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 7167,801,21.87,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7168,201,5.54,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
Movie 7169,504,7.63,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 7170,500,2.16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 7171,804,0.39,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 7172,762,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7173,621,14.79,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 7174,230,10.65,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0
Movie 7175,200,8.85,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Movie 7176,210,7.5,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0
Movie 7177,711,17.4,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 7178,504,15.74,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 7179,501,2.11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 7180,404,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7181,802,22.36,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 7182,751,7.73,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 7183,232,4.65,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 7184,761,7.17,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 7185,801,18.38,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7186,521,12.75,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 7187,615,1.6,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7188,731,17.11,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 7189,231,16.41,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Movie 7190,602,23.24,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7191,230,0.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Movie 7192,803,19.32,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7193,741,15.16,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 7194,761,13.3,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 7195,314,1.57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie 7196,311,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7197,231,22.78,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 7198,302,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7199,313,9.18,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Movie 7200,522,12.33,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 7201,310,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7202,602,1.2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 7203,501,20.67,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7204,611,6.55,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7205,404,16.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7206,613,8.65,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7207,311,21.54,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7208,504,3.38,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 7209,621,21.95,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 7210,531,12.58,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
Movie 7211,801,21.25,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7212,611,6.71,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7213,701,13.57,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 7214,200,5.81,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
Movie 7215,781,23.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7216,231,12.99,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Movie 7217,300,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7218,212,1.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Movie 7219,803,1.54,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 7220,312,19.18,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 7221,771,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 7222,311,8.47,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 7223,232,5.33,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 7224,221,13.1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
Movie 7225,221,21.29,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0
